"","algorithm","replicate","instance","group","result"
"6567",2,19,80,19,4611389.30072811
"6568",1,7,94,22,6604862.39569828
"6569",1,25,126,29,8829794.72698637
"6570",1,9,76,18,4678007.79037718
"6571",2,4,31,8,308685.157683754
"6572",1,7,99,23,7252956.08058917
"6573",2,5,143,33,11359678.3780551
"6574",1,20,72,17,4055467.8603576
"6575",2,27,80,19,5488487.13802776
"6576",1,14,118,27,7089420.99171256
"6577",1,11,86,20,6060955.08628396
"6578",2,5,25,6,142076.558536101
"6579",1,16,126,29,9041503.98714691
"6580",1,16,95,22,6369144.04791008
"6581",2,1,87,20,6281296.18842133
"6582",1,4,8,2,12975.602118872
"6583",1,20,49,12,2894777.75978477
"6584",2,13,69,16,3967481.68294601
"6585",2,11,42,10,869585.60080783
"6586",1,21,141,33,10187983.6023709
"6587",2,14,5,2,2.94669933688513e-08
"6588",1,6,135,31,10264132.5689372
"6589",2,11,15,4,383.660192733997
"6590",2,27,38,9,850625.557803701
"6591",2,7,36,9,727090.859123831
"6592",2,15,34,8,645402.848285562
"6593",1,2,25,6,535458.593612443
"6594",1,26,136,32,8621857.15043769
"6595",2,21,26,6,162869.943452922
"6596",2,23,100,23,7093725.04913847
"6597",2,5,92,21,6121686.32898153
"6598",2,13,109,25,8301413.80651378
"6599",1,29,9,3,10712.8663828144
"6600",1,25,139,32,10830004.8745438
"6601",2,7,114,27,6173014.78431685
"6602",2,21,24,6,296446.996346912
"6603",2,15,79,19,5289338.47227124
"6604",1,17,128,30,8205605.43872374
"6605",1,23,145,34,10984097.6945476
"6606",2,24,30,7,171264.476272741
"6607",1,16,144,33,10625458.6270498
"6608",2,8,69,16,3466084.94786291
"6609",1,28,65,15,4244207.27795687
"6610",1,14,123,29,8920680.84131901
"6611",2,9,104,24,7696909.1814076
"6612",2,8,150,35,11582937.8712152
"6613",2,9,128,30,9890974.75668832
"6614",2,14,41,10,1148664.67985515
"6615",1,12,146,34,9766573.98802933
"6616",1,4,126,29,9597873.54499692
"6617",1,7,18,5,282698.588764817
"6618",2,7,65,15,2465616.27915673
"6619",1,1,150,35,11459477.349841
"6620",1,4,148,34,10915969.6525004
"6621",2,24,121,28,9083842.55377075
"6622",2,5,66,16,3849124.33120235
"6623",2,4,76,18,4916831.03901772
"6624",1,11,82,19,4147602.94397598
"6625",1,3,35,8,1318750.06509423
"6626",2,17,4,1,1.49522955163063e-16
"6627",2,17,66,16,3269663.14314657
"6628",2,8,74,17,5037717.65295636
"6629",1,30,9,3,2526.19899039385
"6630",1,13,15,4,158994.631047807
"6631",2,12,72,17,4390213.14900403
"6632",1,1,73,17,4992947.92894551
"6633",2,19,100,23,6625569.43292619
"6634",2,2,66,16,4482803.29526084
"6635",2,10,54,13,2615158.69407037
"6636",2,2,70,16,4844699.0954187
"6637",1,29,97,23,6378183.16494277
"6638",1,20,132,31,8259979.27212592
"6639",1,20,76,18,5908531.61674874
"6640",1,24,126,29,10012252.0891875
"6641",1,27,34,8,1304118.92752948
"6642",1,14,21,5,494203.214179967
"6643",2,3,115,27,7820340.69413085
"6644",1,17,16,4,218448.523363629
"6645",1,23,118,27,8937412.61031872
"6646",1,17,5,2,156.041182485801
"6647",1,11,62,15,3434323.3419173
"6648",2,3,87,20,4803809.01265468
"6649",2,2,77,18,4620379.92969791
"6650",1,8,114,27,7121679.30101938
"6651",1,23,68,16,4317777.94994269
"6652",2,26,61,14,3509160.83968412
"6653",1,5,120,28,8708140.89759743
"6654",2,20,19,5,9525.91665325053
"6655",1,14,28,7,784041.213170044
"6656",2,16,25,6,43896.8293978061
"6657",1,29,17,4,231511.503308856
"6658",2,19,25,6,98729.5186618131
"6659",2,13,90,21,5751855.50438166
"6660",1,1,143,33,10973335.0883342
"6661",1,1,130,30,8370993.89644731
"6662",1,10,68,16,3785111.48942565
"6663",1,2,72,17,3813878.08499583
"6664",1,16,31,8,920790.214419462
"6665",2,2,3,1,6.54557334513636e-20
"6666",1,6,122,28,8612179.17556857
"6667",1,11,114,27,7799786.86308987
"6668",1,28,132,31,10062705.5561862
"6669",2,7,42,10,528440.174749835
"6670",2,13,128,30,9806061.14013575
"6671",2,19,67,16,4635081.30138155
"6672",1,4,113,26,7662868.46025462
"6673",1,16,55,13,2795654.26801195
"6674",2,27,84,20,3704039.19070375
"6675",1,8,11,3,24573.2072495112
"6676",2,19,75,18,4688939.41249111
"6677",1,22,146,34,10425119.6955248
"6678",2,6,150,35,11783882.8242396
"6679",1,16,38,9,1518968.00320188
"6680",1,24,130,30,9203954.82943116
"6681",1,5,114,27,7781193.06190823
"6682",1,22,85,20,5774914.03037887
"6683",2,23,137,32,11017780.092589
"6684",2,16,115,27,6949330.44643236
"6685",1,23,106,25,6432173.3022835
"6686",1,24,114,27,8606201.23859256
"6687",1,2,73,17,4114775.1026207
"6688",2,18,28,7,243261.518553636
"6689",1,26,79,19,4615679.08261966
"6690",1,11,31,8,1075049.24458632
"6691",2,30,25,6,152701.295805833
"6692",1,17,8,2,7486.63019561987
"6693",2,10,113,26,8661297.97865448
"6694",1,25,44,11,2345529.23512792
"6695",1,5,39,9,1624636.62420902
"6696",1,27,88,21,5871636.92504874
"6697",1,16,19,5,331603.354475339
"6698",1,14,77,18,4737992.95381082
"6699",1,17,86,20,4811664.78113426
"6700",1,12,29,7,872497.883592207
"6701",1,7,108,25,6980453.49738611
"6702",2,26,127,29,9421061.57091271
"6703",2,21,110,26,7299862.14961766
"6704",1,13,84,20,4237066.2999419
"6705",1,29,67,16,3789618.99038629
"6706",2,17,50,12,1615125.53896253
"6707",1,22,42,10,2227512.33693675
"6708",2,22,28,7,197747.81798343
"6709",1,17,137,32,10545413.6378879
"6710",1,8,63,15,4126578.46550054
"6711",2,18,103,24,7831223.17834283
"6712",1,9,57,14,2402537.58033334
"6713",2,8,19,5,30749.5240772087
"6714",1,23,103,24,7367914.7290184
"6715",1,6,133,31,10579011.8749758
"6716",2,23,84,20,5170080.96643832
"6717",1,11,47,11,2717805.77875269
"6718",2,15,135,31,9833028.84908005
"6719",2,24,142,33,11169740.4737251
"6720",2,15,23,6,168550.9785987
"6721",1,23,56,13,3166240.16214183
"6722",2,2,122,28,9783519.90023379
"6723",2,23,109,25,8817467.36514945
"6724",1,7,124,29,7441058.60005631
"6725",2,24,9,3,30.5070648813249
"6726",2,13,70,16,3600116.79517698
"6727",1,15,2,1,0.00588742122753886
"6728",2,26,44,11,1034201.49718172
"6729",2,16,40,10,922596.651294445
"6730",2,1,130,30,9594104.31989979
"6731",2,15,146,34,10671460.2146136
"6732",1,8,130,30,9850816.76145733
"6733",2,22,131,30,9028148.70737768
"6734",2,26,74,17,4906596.49687989
"6735",1,10,61,14,2971071.37283955
"6736",2,10,59,14,3371510.10669383
"6737",2,7,89,21,5702482.09837331
"6738",1,14,88,21,5732108.14292256
"6739",1,9,135,31,9400566.81497023
"6740",1,6,121,28,8711405.74661355
"6741",2,4,50,12,1466259.51775651
"6742",2,29,53,13,2746871.55721824
"6743",2,8,20,5,20080.2032679139
"6744",1,16,106,25,5375344.97220211
"6745",1,8,89,21,6158479.16314023
"6746",1,27,136,32,10023667.5638531
"6747",2,12,129,30,10111823.2387256
"6748",2,11,51,12,1035365.70700523
"6749",2,9,108,25,7221032.5956794
"6750",2,2,14,4,1373.89197510324
"6751",2,7,116,27,8623394.94240637
"6752",2,28,62,15,3479390.35108293
"6753",2,27,58,14,1352660.45085174
"6754",2,7,134,31,10422712.8771302
"6755",1,10,107,25,7107795.52258311
"6756",1,9,89,21,5246100.47478877
"6757",1,13,90,21,6067181.46111324
"6758",1,19,75,18,4182735.60908965
"6759",2,7,15,4,318.448151986437
"6760",1,11,109,25,7321379.01007795
"6761",1,5,126,29,8868156.78078318
"6762",1,30,115,27,7611619.17816726
"6763",1,10,5,2,62.1943485380111
"6764",1,13,89,21,5837070.2779666
"6765",1,20,75,18,4682019.12373363
"6766",2,6,128,30,9239754.30287862
"6767",2,26,25,6,50222.8595896775
"6768",1,3,88,21,5660555.66222968
"6769",2,17,101,24,6896589.34356945
"6770",1,22,39,9,2050077.8289834
"6771",2,22,96,22,7085121.39453056
"6772",2,27,124,29,9084171.63701053
"6773",1,23,94,22,6525090.38751522
"6774",1,16,14,4,142118.3302147
"6775",2,16,111,26,6859384.79966268
"6776",1,24,17,4,248359.956597914
"6777",2,25,45,11,978798.24434285
"6778",1,26,98,23,6926924.72176098
"6779",2,26,139,32,10908544.2851376
"6780",2,3,88,21,5922532.06190524
"6781",1,4,119,28,9640415.96365301
"6782",2,26,15,4,4155.04907005904
"6783",1,23,84,20,5687961.7435843
"6784",1,1,108,25,7830323.78291668
"6785",1,13,109,25,7236276.19385744
"6786",2,4,10,3,6.47303801107002
"6787",2,26,17,4,7753.1086296745
"6788",2,21,22,6,106916.506803536
"6789",1,20,143,33,8959318.9436267
"6790",2,12,116,27,8258476.52643828
"6791",1,21,6,2,510.089951417035
"6792",2,5,21,5,109749.997371415
"6793",2,24,21,5,14521.9141571552
"6794",1,2,17,4,244721.43908222
"6795",1,23,134,31,10346073.9699003
"6796",2,19,50,12,1205188.43979521
"6797",2,26,18,5,5043.66235461148
"6798",2,10,70,16,4399220.67982354
"6799",2,19,108,25,8640221.26692623
"6800",1,19,43,10,1863268.55622499
"6801",2,10,75,18,3492486.62377752
"6802",1,29,128,30,10271285.2398214
"6803",2,29,63,15,3933074.90621859
"6804",1,17,56,13,3062913.33299474
"6805",1,18,120,28,7990241.16517486
"6806",2,24,56,13,2213116.0702016
"6807",2,20,109,25,8576466.81315681
"6808",2,29,132,31,9012541.2681387
"6809",1,3,100,23,7620439.77368755
"6810",1,28,31,8,926025.652002143
"6811",1,27,135,31,9538636.09602153
"6812",2,10,111,26,7488944.70902273
"6813",1,4,22,6,515502.523145335
"6814",2,13,11,3,54.6453757335909
"6815",2,1,105,24,7719835.58372555
"6816",2,10,109,25,7104092.98340487
"6817",1,28,135,31,11078865.8115618
"6818",1,27,45,11,2284442.72935053
"6819",1,14,22,6,374740.015067953
"6820",2,11,26,6,267881.697302414
"6821",2,15,112,26,7620528.98565548
"6822",1,8,136,32,9639510.50622458
"6823",1,10,29,7,813160.4930429
"6824",1,4,75,18,4259391.25462196
"6825",1,27,35,8,1396233.41212226
"6826",1,6,142,33,11233652.3499439
"6827",1,13,21,5,440337.799012547
"6828",1,23,64,15,3794238.55739928
"6829",1,13,107,25,8158550.54269035
"6830",2,12,46,11,1212457.97799673
"6831",2,28,121,28,9479295.24637992
"6832",1,18,77,18,4445084.45373191
"6833",1,27,112,26,8155902.56149205
"6834",1,30,93,22,5688301.68104711
"6835",1,28,133,31,9759296.13696213
"6836",2,1,47,11,2424832.09282628
"6837",2,25,61,14,2759563.62769151
"6838",2,4,60,14,3047748.96832515
"6839",2,28,22,6,40291.980360833
"6840",2,27,15,4,379.030491743193
"6841",1,18,106,25,8556754.97388744
"6842",2,25,93,22,6401918.87562393
"6843",1,26,120,28,9285445.62575739
"6844",1,8,30,7,914499.46504859
"6845",2,4,127,29,9031066.70486803
"6846",2,27,127,29,9154132.87492135
"6847",2,1,11,3,181.391436990741
"6848",2,25,83,19,5170565.81972946
"6849",1,12,49,12,2089518.99979966
"6850",1,20,96,22,5762085.21781481
"6851",1,24,112,26,8333695.48379347
"6852",2,11,37,9,862444.92957689
"6853",1,2,132,31,9132842.47968102
"6854",2,24,105,24,7871206.02503811
"6855",2,25,98,23,6505646.11911531
"6856",2,7,30,7,343221.216094416
"6857",2,8,105,24,6845797.23528909
"6858",2,28,28,7,172467.161139528
"6859",1,7,59,14,3429728.77494135
"6860",2,26,98,23,7064055.66705956
"6861",1,5,90,21,6769927.39254758
"6862",2,21,6,2,0.128751819680039
"6863",1,25,107,25,8648769.42496419
"6864",1,16,27,7,614300.621097977
"6865",2,20,127,29,9041870.16350519
"6866",1,18,87,20,6262716.63625617
"6867",2,21,100,23,7148496.93458075
"6868",2,4,23,6,77096.0044620699
"6869",2,29,33,8,575340.953401643
"6870",1,2,144,33,10386436.0746828
"6871",2,1,148,34,12056252.0039867
"6872",1,18,53,13,3506584.39413052
"6873",1,4,115,27,6682687.67012039
"6874",1,15,144,33,10121701.0991018
"6875",2,12,39,9,924309.207479135
"6876",1,14,92,21,4969255.38852948
"6877",1,10,34,8,988776.953251923
"6878",1,8,146,34,11209305.2626557
"6879",2,20,102,24,6571568.75975848
"6880",1,22,141,33,10158837.5112079
"6881",2,6,47,11,1279653.25341808
"6882",1,24,62,15,2443096.57569619
"6883",1,27,140,32,11045093.5941774
"6884",2,17,2,1,0
"6885",1,23,141,33,10989436.4841932
"6886",1,17,19,5,341697.612556467
"6887",2,23,115,27,8651890.14479106
"6888",1,14,139,32,9599702.08100424
"6889",2,17,80,19,5203984.95802263
"6890",1,10,83,19,5383560.16121801
"6891",2,4,11,3,165.787195701501
"6892",1,13,2,1,0.0252863732634323
"6893",1,30,87,20,5574654.44623895
"6894",2,2,89,21,6223014.95354726
"6895",2,27,121,28,8801752.33187156
"6896",2,3,16,4,4889.71701267973
"6897",2,19,131,30,9725702.91389374
"6898",2,11,92,21,6480087.8745906
"6899",2,25,128,30,9523605.2147186
"6900",2,10,142,33,11247512.2147445
"6901",1,2,76,18,4811301.65565162
"6902",2,9,119,28,9609806.36735456
"6903",1,29,76,18,5442056.13915457
"6904",1,5,51,12,2942595.11737795
"6905",1,24,106,25,7624797.46060916
"6906",2,19,3,1,1.68027372812076e-28
"6907",2,28,47,11,1185384.71242771
"6908",1,2,38,9,1656439.49878162
"6909",1,8,51,12,3130298.8645246
"6910",2,26,112,26,8292525.12235712
"6911",1,2,148,34,11438752.7421099
"6912",2,5,97,23,7236771.70327214
"6913",2,6,122,28,8767615.92323064
"6914",1,7,20,5,390616.000011837
"6915",1,4,123,29,9051314.37525884
"6916",2,29,99,23,7077109.70605529
"6917",2,19,43,10,728891.607007658
"6918",1,22,50,12,2982865.49828635
"6919",1,14,87,20,6703517.07080934
"6920",1,14,111,26,8952284.13202903
"6921",2,29,149,34,11054875.7720041
"6922",2,28,93,22,5523202.77121622
"6923",2,14,68,16,3832948.07430871
"6924",2,19,49,12,1297258.05510121
"6925",1,13,136,32,10445068.1177784
"6926",1,8,116,27,7181934.88070274
"6927",1,6,15,4,117256.508842662
"6928",1,14,66,16,3780155.29572138
"6929",2,23,85,20,5037488.20259581
"6930",1,7,100,23,6791798.11229965
"6931",2,12,77,18,5333583.4810085
"6932",2,26,111,26,7107220.74175446
"6933",2,14,104,24,7996055.61403266
"6934",2,12,96,22,7126704.97295828
"6935",2,21,90,21,5682392.52837141
"6936",1,22,31,8,1041722.80185032
"6937",2,15,68,16,4631930.90030896
"6938",2,9,55,13,3206178.31481883
"6939",2,21,107,25,5992962.1374743
"6940",2,13,107,25,7797787.82303355
"6941",1,5,70,16,3480024.55548847
"6942",2,15,61,14,3398456.58528502
"6943",1,9,80,19,5401462.2764706
"6944",2,9,69,16,3905225.63428562
"6945",2,6,5,2,2.52367173093551e-09
"6946",1,2,108,25,7730075.60853171
"6947",1,21,73,17,4200367.95403496
"6948",2,7,13,3,389.099839716016
"6949",1,28,23,6,547564.063825976
"6950",1,16,97,23,6393291.89537508
"6951",2,24,136,32,10931523.9083555
"6952",2,17,135,31,9420935.8998575
"6953",1,2,14,4,105819.964932129
"6954",2,8,120,28,8106235.6485497
"6955",2,26,126,29,9320016.17163714
"6956",1,21,115,27,8121729.22778872
"6957",1,30,142,33,10386329.8132469
"6958",1,17,97,23,7074604.47873878
"6959",2,29,50,12,1117910.88731536
"6960",1,27,2,1,0.000682991400269473
"6961",1,9,13,3,111282.261285791
"6962",2,8,50,12,1041811.36415506
"6963",1,18,92,21,5083894.97831208
"6964",2,20,14,4,37.1167587263187
"6965",2,1,8,2,5.22663207061054
"6966",2,1,56,13,3004936.91026862
"6967",2,14,148,34,11968681.7663636
"6968",1,9,7,2,722.685157366892
"6969",2,26,116,27,8230504.97052209
"6970",1,12,57,14,2447394.96416263
"6971",2,22,137,32,9896261.37238499
"6972",1,8,59,14,3101174.29795232
"6973",1,7,53,13,2716974.66746358
"6974",2,24,13,3,245.165875194204
"6975",1,25,125,29,10249560.8040572
"6976",2,28,94,22,5742953.69951077
"6977",2,6,22,6,192767.160165925
"6978",1,22,142,33,10718562.6528642
"6979",2,5,53,13,2942110.62525935
"6980",2,3,49,12,632735.760609342
"6981",1,17,61,14,3002200.85928124
"6982",1,9,34,8,1263581.01991166
"6983",2,18,5,2,3.93083947504206
"6984",2,24,93,22,6122267.64317673
"6985",1,9,44,11,2287966.94492727
"6986",2,2,149,34,11977976.7850807
"6987",1,6,58,14,3006493.85541177
"6988",2,12,50,12,2003396.05885766
"6989",2,8,67,16,3871250.16922305
"6990",2,17,22,6,94008.7085450025
"6991",1,11,111,26,8074013.87444144
"6992",1,16,33,8,1091088.56345922
"6993",2,17,51,12,3072390.39138587
"6994",2,14,134,31,9724815.1139289
"6995",1,11,139,32,10377351.8631788
"6996",1,15,18,5,215006.001051365
"6997",1,7,115,27,9009520.12862537
"6998",1,9,137,32,10301292.48116
"6999",2,13,16,4,2358.59423828685
"7000",2,15,109,25,8337755.56671581
"7001",2,2,71,17,3533721.89080153
"7002",2,2,76,18,5310924.63591541
"7003",2,18,61,14,3902747.12982233
"7004",2,12,80,19,4583479.07682296
"7005",2,29,103,24,7452663.94460777
"7006",2,11,84,20,5500659.6302304
"7007",2,20,137,32,10721409.8100726
"7008",1,17,24,6,386084.519040574
"7009",2,30,18,5,213.432772030955
"7010",2,14,62,15,4449515.51222105
"7011",2,19,106,25,6453363.28676357
"7012",1,12,71,17,4440344.32900399
"7013",2,22,80,19,4390789.33764936
"7014",1,18,62,15,3445720.76583337
"7015",2,11,89,21,5741993.30240959
"7016",2,14,15,4,3609.80111176405
"7017",1,7,52,12,2722154.76730998
"7018",2,24,31,8,391911.929695305
"7019",2,16,71,17,4904097.33258456
"7020",1,1,88,21,4827226.08154184
"7021",2,17,126,29,8089374.19745599
"7022",1,10,38,9,1478145.041055
"7023",2,10,34,8,329803.752834625
"7024",2,10,80,19,5635618.66095853
"7025",1,8,62,15,4206757.22547882
"7026",2,8,106,25,8064422.40028757
"7027",2,29,60,14,3984219.63194011
"7028",1,15,31,8,1003807.57286569
"7029",1,8,94,22,5597737.60369916
"7030",2,11,146,34,11932404.9697663
"7031",2,27,82,19,4481098.0192089
"7032",1,7,15,4,193100.773090297
"7033",1,2,130,30,9329395.33661721
"7034",1,23,49,12,2954845.69004355
"7035",1,4,43,10,1953514.23611709
"7036",1,21,32,8,833733.722369996
"7037",2,27,37,9,704594.005684319
"7038",2,26,119,28,8343903.78538752
"7039",1,23,75,18,5316542.98127471
"7040",1,15,90,21,6232807.12501564
"7041",1,20,92,21,5460097.48861868
"7042",1,30,122,28,9124379.61275181
"7043",2,19,2,1,0
"7044",1,30,124,29,9790170.67585169
"7045",2,16,70,16,3784075.7497297
"7046",1,4,116,27,8883201.73436232
"7047",1,19,133,31,9737830.73180906
"7048",1,1,9,3,12723.3605635999
"7049",1,17,49,12,2638716.97219176
"7050",2,28,20,5,2899.09974802499
"7051",1,20,60,14,3492701.68660346
"7052",2,7,105,24,7706927.88598623
"7053",1,12,102,24,8036823.84753022
"7054",1,30,86,20,4646373.32298057
"7055",1,26,111,26,7586848.21716762
"7056",2,4,93,22,6047658.41234191
"7057",2,3,22,6,34258.874260046
"7058",1,20,10,3,6216.40240264123
"7059",1,11,143,33,11034146.1406444
"7060",2,22,73,17,4517677.77319596
"7061",1,9,20,5,321732.123042727
"7062",2,14,6,2,0.0199943133861269
"7063",2,26,143,33,9416195.84710263
"7064",2,27,61,14,3790639.73256879
"7065",1,28,150,35,11521112.6028368
"7066",1,3,46,11,2610394.29167146
"7067",1,14,46,11,1850081.11757501
"7068",1,11,14,4,131823.490231536
"7069",2,10,7,2,0.319146056245517
"7070",2,20,7,2,0.447551409409445
"7071",2,4,53,13,1850019.29427906
"7072",1,11,135,31,10376629.1597313
"7073",1,29,2,1,0.0369655743493765
"7074",2,20,88,21,5779035.39325716
"7075",1,21,11,3,65520.0521158689
"7076",1,13,43,10,2029412.3801633
"7077",1,14,86,20,6009608.08261677
"7078",1,8,113,26,8412774.60507252
"7079",1,29,115,27,8608721.75734388
"7080",1,2,116,27,8714208.76053566
"7081",2,29,20,5,3682.15679704003
"7082",1,16,100,23,7369813.85038753
"7083",2,15,116,27,7942834.45883281
"7084",1,27,146,34,9840362.77866855
"7085",1,3,128,30,9886485.60678462
"7086",1,28,73,17,4205060.25353707
"7087",1,3,146,34,10760604.6752999
"7088",1,9,67,16,4629337.10400925
"7089",1,8,48,11,2320562.2349285
"7090",1,19,5,2,90.6268519242355
"7091",1,14,64,15,3862709.27594449
"7092",2,19,14,4,2775.6857978992
"7093",1,18,51,12,2539150.8758679
"7094",2,4,92,21,6308607.85003989
"7095",1,19,34,8,835269.620831223
"7096",1,3,116,27,7816655.08412337
"7097",1,11,3,1,0.599640115281949
"7098",2,19,38,9,625150.41426662
"7099",1,2,90,21,6560728.01180879
"7100",1,16,102,24,7103156.89278893
"7101",1,11,148,34,10186364.9331695
"7102",2,1,15,4,227.004659010527
"7103",2,27,106,25,7159149.70532435
"7104",1,27,144,33,11503296.3287859
"7105",1,23,123,29,9363096.51729329
"7106",2,5,102,24,7598510.35338027
"7107",1,6,116,27,7745469.8921343
"7108",2,18,79,19,5879780.78276182
"7109",1,16,122,28,8283846.69694535
"7110",2,24,16,4,6882.7748076661
"7111",1,28,37,9,1795800.0252112
"7112",1,27,86,20,5798732.69217951
"7113",2,10,118,27,8392422.47794483
"7114",1,8,123,29,7956218.20987739
"7115",2,10,44,11,1284762.49688537
"7116",1,24,133,31,10227561.1464247
"7117",2,5,101,24,7644194.66981152
"7118",1,12,35,8,1203155.13113187
"7119",1,17,47,11,2482879.31508105
"7120",1,18,111,26,7985165.43724314
"7121",1,22,69,16,3124051.14874059
"7122",2,3,89,21,6324768.33232502
"7123",2,22,45,11,948122.390788724
"7124",1,7,16,4,124053.696864666
"7125",1,3,103,24,6787359.99582123
"7126",1,26,95,22,7188934.7046654
"7127",2,9,109,25,8491279.79287513
"7128",1,22,58,14,3539702.83172163
"7129",1,22,8,2,11375.6108166825
"7130",2,27,115,27,7534906.80183331
"7131",2,30,44,11,974036.610557934
"7132",1,16,47,11,2018531.08002931
"7133",2,25,26,6,73473.808818218
"7134",1,24,26,6,703845.686649072
"7135",2,27,139,32,10362096.0713829
"7136",1,28,94,22,6677072.22479767
"7137",1,15,20,5,169453.386523011
"7138",2,5,147,34,11745144.0640391
"7139",2,15,77,18,5297590.59363154
"7140",2,27,79,19,4885252.38309105
"7141",1,7,133,31,10113791.647946
"7142",2,13,46,11,756607.928580804
"7143",2,8,47,11,1202507.25272254
"7144",2,20,15,4,1546.64781154882
"7145",1,5,18,5,232214.052604788
"7146",1,17,108,25,8596427.78036659
"7147",2,14,120,28,8160244.92902414
"7148",1,23,20,5,323485.987101541
"7149",1,5,82,19,4663819.45227639
"7150",2,22,15,4,182.215664077135
"7151",2,29,131,30,10305970.1923558
"7152",1,15,51,12,2812277.75288547
"7153",1,28,88,21,5934103.12712887
"7154",2,5,133,31,8632746.08414862
"7155",1,13,68,16,3838474.8481801
"7156",2,8,3,1,3.19038227037629e-25
"7157",2,25,147,34,12504259.4022994
"7158",1,28,15,4,149037.769491919
"7159",2,3,93,22,7277820.17155061
"7160",2,22,50,12,2832078.54173144
"7161",2,5,83,19,5308687.59396621
"7162",2,23,23,6,84906.8263501565
"7163",2,16,72,17,4710713.2875532
"7164",1,30,27,7,718199.494152317
"7165",2,28,96,22,6864450.53719167
"7166",2,5,72,17,3964776.52973549
"7167",2,3,107,25,8020999.42512829
"7168",1,26,86,20,6362239.68058742
"7169",2,16,31,8,615964.971128881
"7170",2,22,127,29,8155648.71116947
"7171",2,15,21,5,26964.7103474499
"7172",1,19,92,21,6254433.98967008
"7173",1,13,5,2,28.8310961863785
"7174",1,18,36,9,1483683.28439204
"7175",2,28,72,17,4265901.35217692
"7176",1,27,105,24,8417434.7045735
"7177",1,7,60,14,3127798.43995574
"7178",2,9,137,32,10780582.3430853
"7179",2,3,26,6,73399.3630533777
"7180",2,20,142,33,10000516.4298108
"7181",1,3,30,7,1058779.05615914
"7182",1,14,132,31,9369427.24483575
"7183",1,4,3,1,0.682832468162144
"7184",1,25,102,24,7053020.48479288
"7185",2,17,103,24,8028228.15896126
"7186",1,22,59,14,3401578.44554474
"7187",1,27,36,9,809580.659533655
"7188",2,21,73,17,5102042.44432848
"7189",1,25,83,19,5079736.81537676
"7190",2,2,133,31,10382668.7438944
"7191",1,9,54,13,3194736.72332939
"7192",1,12,92,21,5917187.14068469
"7193",2,9,132,31,10057833.7123965
"7194",2,12,108,25,7987245.138806
"7195",2,26,84,20,5288731.76541539
"7196",2,3,51,12,2549960.58999351
"7197",1,24,13,3,129591.836410262
"7198",1,9,64,15,3723855.8841852
"7199",2,12,115,27,7951194.43994835
"7200",2,9,3,1,9.87704844492541e-18
"7201",1,16,22,6,378736.019834279
"7202",2,25,17,4,48074.2166509262
"7203",2,28,116,27,8048252.31637075
"7204",1,24,78,18,5831389.52309282
"7205",1,23,26,6,692809.689380059
"7206",2,24,148,34,11203746.5378866
"7207",2,5,8,2,4.20387999869883
"7208",1,16,124,29,10227649.1712339
"7209",2,8,32,8,515392.849089088
"7210",1,26,31,8,1156139.73681544
"7211",2,15,55,13,3519178.15252396
"7212",2,10,147,34,12451181.3896388
"7213",2,8,23,6,100506.919395772
"7214",1,18,67,16,4544490.60092582
"7215",2,17,99,23,7218267.69912447
"7216",1,7,25,6,531432.813571953
"7217",1,16,59,14,3616194.6360003
"7218",1,12,144,33,11607699.9382277
"7219",2,27,118,27,7969639.726715
"7220",1,23,115,27,8534928.11278822
"7221",2,28,37,9,724417.859986193
"7222",2,22,147,34,11687136.3176531
"7223",1,20,108,25,7353873.89057473
"7224",2,17,109,25,7626728.49684581
"7225",1,1,27,7,846912.467567352
"7226",2,21,74,17,4088044.24892106
"7227",1,14,137,32,10904770.2630618
"7228",1,2,54,13,2780557.54109871
"7229",2,18,98,23,5957163.8940481
"7230",2,29,27,7,592172.049469059
"7231",1,20,113,26,8151811.9747545
"7232",2,14,58,14,3126285.99794269
"7233",2,19,39,9,859955.313533184
"7234",2,27,11,3,9.60969766276548
"7235",1,25,33,8,777096.834866299
"7236",1,6,80,19,5822948.95759438
"7237",1,28,128,30,9815466.86535043
"7238",2,5,117,27,7701340.59598041
"7239",2,21,122,28,7760224.89911816
"7240",2,20,17,4,216.713197722981
"7241",1,15,101,24,6971158.62957588
"7242",2,10,37,9,493090.973890042
"7243",1,3,130,30,7180039.66466575
"7244",2,27,55,13,2914021.743386
"7245",2,11,54,13,3542675.95748482
"7246",1,29,29,7,760161.230054793
"7247",2,12,67,16,4044897.20390926
"7248",1,24,30,7,802009.49195723
"7249",1,2,44,11,2124433.16974065
"7250",1,7,65,15,3252792.72890909
"7251",2,23,31,8,140005.445734298
"7252",2,30,3,1,2.91205928861668e-12
"7253",1,25,141,33,11426557.570827
"7254",1,28,143,33,11694293.030879
"7255",1,12,40,10,1825783.03707633
"7256",1,10,54,13,2674743.7753524
"7257",2,5,6,2,0.0311400225450003
"7258",2,24,62,15,3919177.41686881
"7259",2,30,9,3,7.99470532036178
"7260",1,15,133,31,10948061.3365988
"7261",1,16,65,15,4185810.84121979
"7262",1,19,83,19,4398535.74168845
"7263",1,11,72,17,4847102.88833611
"7264",1,15,112,26,8420557.20973564
"7265",1,5,133,31,10051395.0364949
"7266",2,6,60,14,3137522.0760092
"7267",2,5,9,3,7.21513618390053
"7268",1,6,129,30,9085647.60120791
"7269",1,14,27,7,673839.580273721
"7270",1,25,59,14,3383817.11294048
